name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2023-12-15T02:00:00,3.4,-0.2,-4,58.42,0,0,,0,0,27.7,14.6,240,1031.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T03:00:00,2.9,-0.8,-4.5,58.16,0,0,,0,0,27.7,14.6,250,1031.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T04:00:00,2.9,-1.1,-4.5,58.26,0,0,,0,0,25.9,16.6,260,1030.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T05:00:00,2.9,-1,-4.5,58.26,0,0,,0,0,25.9,16.1,260,1030,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T06:00:00,2.9,0,-4.5,58.21,0,0,,0,0,25.9,11.1,259,1030.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T07:00:00,2.9,-0.4,-4.5,58.3,0,0,,0,0,25.9,12.6,260,1030,0.4,16,3,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T08:00:00,2.9,-0.4,-3.5,62.69,0,0,,0,0,25.9,12.8,249,1030.4,0.8,16,62,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T09:00:00,4.4,1.1,-2.4,61.22,0,0,,0,0,29.5,14.8,249,1030.4,0.4,16,151,0.5,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T10:00:00,5.7,2.2,-3,53.73,0,0,,0,0,27.7,18,270,1030,0.4,16,385,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T11:00:00,7.2,4.6,-1.3,54.42,0,0,,0,0,25.9,14.4,250,1028.7,0.4,16,455,1.6,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T12:00:00,9.4,6.9,-0.2,51.14,0,0,,0,0,29.5,17.8,240,1027.7,0.4,16,464,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T13:00:00,12.2,12.2,0.5,44.69,0,0,,0,0,29.5,16.3,260,1026.5,0.4,16,422,1.5,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T14:00:00,13.8,13.8,1,41.77,0,0,,0,0,70.4,20.1,261,1026,0.4,16,322,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T15:00:00,15.5,15.5,-0.1,34.51,0,0,,0,0,51.8,11.2,285,1025.6,0.4,16,174,0.6,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T16:00:00,15.6,15.6,-0.7,32.76,0,0,,0,0,73,11.1,261,1025.8,0.4,16,16,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T17:00:00,13.8,13.8,-3.4,30.19,0,0,,0,0,29.5,5.7,310,1026.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T18:00:00,13.4,13.4,-2.9,32.33,0,0,,0,0,29.5,0.9,350,1027,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T19:00:00,12.2,12.2,-2.2,36.57,0,0,,0,0,27.7,12.6,252,1027.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T20:00:00,10.7,10.7,-1.8,41.66,0,0,,0,0,24.1,11,270,1027.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T21:00:00,10.7,10.7,-1.7,41.99,0,0,,0,0,22.3,7.5,253,1027.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T22:00:00,9.4,8.4,-1.7,45.56,0,0,,0,0,18.4,7.6,280,1027.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T23:00:00,8.9,7.2,-1.3,48.76,0,0,,0,0,18.4,10.9,241,1027.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T00:00:00,8.9,7.5,-1.3,48.76,0,0,,0,0,18.4,9.3,290,1028,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T01:00:00,8.5,7,-1.3,49.97,0,0,,0,0,18.4,9,264,1027.8,0.9,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T02:00:00,8.4,6.3,-1.7,48.83,0,0,,0,0,18.4,12.9,262,1028.7,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T03:00:00,8,6.7,-0.8,53.93,0,0,,0,0,16.6,7.7,233,1029.3,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T04:00:00,7.3,5.2,-0.1,59.05,0,0,,0,0,16.6,11.1,233,1029.3,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T05:00:00,7.9,6.3,-1.7,50.59,0,0,,0,0,16.6,9.2,262,1029.6,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T06:00:00,7.3,6.5,-0.1,59.3,0,0,,0,0,16.6,5.6,298,1030.5,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T07:00:00,8.4,7.8,-0.1,55.24,0,0,,0,0,16.6,5.3,341,1031,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T08:00:00,8.4,7.2,-0.1,55.42,0,0,,0,0,16.6,7.4,271,1031.2,0.8,16,62,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T09:00:00,10,8.7,2,57.8,0,0,,0,0,16.6,9.5,68,1032.1,0.8,16,104,0.4,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T10:00:00,10.6,10.6,1.6,53.58,0,0,,0,0,14.8,18.1,60,1032.7,0.8,16,376,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T11:00:00,11.6,11.6,1.6,50.32,0,0,,0,0,14.8,16.4,58,1032.5,0.8,16,445,1.6,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T12:00:00,12.2,12.2,3.2,54.4,0,0,,0,0,14.8,14.5,50,1032,0.8,13.2,448,1.6,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T13:00:00,12.2,12.2,3.7,56.2,0,0,,0,0,25.9,23.7,61,1031.7,0.8,16,415,1.5,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T14:00:00,13.3,13.3,3.2,50.6,0,0,,0,0,16.6,12.6,60,1031.9,0.8,16,283,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T15:00:00,12.8,12.8,2.8,50.63,0,0,,0,0,16.6,7.6,59,1031.9,1.5,16,156,0.6,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T16:00:00,13.2,13.2,3.2,50.69,0,0,,0,0,16.6,9.5,69,1032.5,1.5,16,14,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T17:00:00,10.7,10.7,3.1,59.63,0,0,,0,0,16.6,12.6,139,1033,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T18:00:00,10,10,2.7,60.62,0,0,,0,0,16.6,14.5,61,1032.8,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T19:00:00,9.4,7,3.2,65.63,0,0,,0,0,29.5,16.4,53,1033.1,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T20:00:00,8.8,6.3,3.8,70.5,0,0,,0,0,16.6,16.3,54,1033.7,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T21:00:00,8.8,6.8,4.3,73.12,0,0,,0,0,16.6,13.1,52,1033.7,31.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T22:00:00,8.8,6.8,4.9,76.48,0,0,,0,0,16.6,12.9,30,1033.3,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-16T23:00:00,8.8,5.9,5,76.65,0,0,,0,0,20.5,20.1,42,1033.1,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T00:00:00,8.8,6.3,4.9,76.53,0,0,,0,0,24.1,16.2,62,1032.4,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T01:00:00,9.3,7.1,5.6,77.46,0,0,,0,0,25.9,14.4,60,1031.8,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T02:00:00,9.3,7.3,6,80.13,0,0,,0,0,25.9,12.9,32,1031.7,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T03:00:00,8.8,6.1,5.6,80.11,0,0,,0,0,25.9,18.2,51,1030.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T04:00:00,8.3,5.5,5.6,82.92,0,0,,0,0,25.9,18,32,1030,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T05:00:00,8.4,5.6,5.6,82.92,0,0,,0,0,25.9,17.8,41,1029.7,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T06:00:00,8.8,6.1,5.6,80.45,0,0,,0,0,27.7,18,42,1029.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T07:00:00,8.8,6.3,6.1,83.17,0,0,,0,0,27.7,16.3,32,1028.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T08:00:00,8.8,5.6,6.1,83.04,0,0,,0,0,27.7,23.3,30,1027.6,100,16,47,0.2,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T09:00:00,9.3,5.9,6.2,80.46,0,0,,0,0,38.9,27.1,42,1026.6,100,16,102,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T10:00:00,10,7,6.7,79.98,0,0,,0,0,27.7,23.8,42,1026.2,100,16,137,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T11:00:00,10.6,10.6,7.8,82.76,0,0,,0,0,27.7,20.4,41,1024.8,100,16,120,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T12:00:00,11.1,11.1,7.8,80.34,0,0,,0,0,29.5,21.9,41,1023,100,16,102,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T13:00:00,11.6,11.6,8.8,82.77,0,0,,0,0,38.9,21.8,59,1021.2,100,15.9,19,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T14:00:00,11.7,11.7,9.3,85.49,0.008,100,rain,0,0,33.6,20.2,61,1019.9,100,15.5,37,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T15:00:00,11.7,11.7,10,89.4,0.038,100,rain,0,0,40.7,21.8,60,1018.6,100,15.5,11,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T16:00:00,12.1,12.1,10,86.58,0,0,,0,0,29.5,21.9,51,1017.4,100,15.8,5,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T17:00:00,12.2,12.2,10.7,90.21,0,0,,0,0,33.5,17.9,42,1016,100,15.8,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T18:00:00,12.2,12.2,10.6,90.25,0,0,,0,0,37.1,21.6,32,1014.6,100,15.8,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T19:00:00,12.8,12.8,11.1,89.41,0.016,100,rain,0,0,37.1,20,42,1013.5,100,15.6,0,0,0,3,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T20:00:00,12.8,12.8,11.1,89.4,0.03,100,rain,0,0,40.7,20,40,1012.3,100,15.4,0,0,0,3,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T21:00:00,12.8,12.8,11.6,92.63,0.054,100,rain,0,0,42.5,20,40,1010.4,100,15.3,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T22:00:00,13.3,13.3,11.6,89.92,0.013,100,rain,0,0,31.7,19.9,51,1008.2,100,15.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-17T23:00:00,13.4,13.4,11.8,89.74,0.025,100,rain,0,0,29.9,14.7,61,1006.5,100,6.3,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-18T00:00:00,13.9,13.9,12.3,89.74,0.104,100,rain,0,0,41.5,20.5,83,1003.6,100,7.8,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-18T01:00:00,13.9,13.9,12.3,89.72,0.242,100,rain,0,0,51.4,29,63,999.8,100,4.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T02:00:00,13.4,13.4,12.2,92.59,0.364,100,rain,0,0,51.2,25.5,72,995.7,100,4.8,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T03:00:00,13.9,13.9,12.3,89.78,0.607,100,rain,0,0,56.8,27.2,51,992.8,100,3.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T04:00:00,13.9,13.9,12.9,93.56,0.276,100,rain,0,0,54.2,22.6,110,989.7,100,5.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-18T05:00:00,15.1,15.1,13.9,92.71,0.273,100,rain,0,0,52.5,26.5,150,989.1,100,5.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T06:00:00,15.1,15.1,13.9,92.76,0.157,100,rain,0,0,45.4,17.2,169,988.6,100,8.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T07:00:00,15.7,15.7,14.4,91.78,0.068,100,rain,0,0,44.9,24.1,180,987.5,100,5,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T08:00:00,15.1,15.1,13.9,92.57,0.773,100,rain,0,0,52.6,8.1,170,986.8,100,10.7,9,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T09:00:00,15.1,15.1,13.9,92.6,0.023,100,rain,0,0,25.9,5.8,154,985.1,82.3,16,100,0.4,1,10,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-18T10:00:00,13.9,13.9,12.3,89.85,0,0,,0,0,44.3,11.1,160,985.3,100,7.9,93,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-18T11:00:00,13.4,13.4,12.3,92.75,0.037,100,rain,0,0,46.4,0.5,7,984.3,100,3,33,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T12:00:00,11.7,11.7,10.6,92.98,0.062,100,rain,0,0,39.1,13.5,319,984.4,100,13.9,51,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-18T13:00:00,10,10,8.3,89.21,0.063,100,rain,0,0,45.9,10.1,293,984.8,100,7.8,47,0.2,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T14:00:00,9.4,7.6,7.8,89.76,0.075,100,rain,0,0,44,11.8,285,986.5,100,16,446,1.6,4,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T15:00:00,10,10,6.5,79.02,0,0,,0,0,50.8,10.4,283,989.3,98.6,16,58,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T16:00:00,10.6,10.6,4.9,67.78,0,0,,0,0,45,15.4,280,991.8,99.6,16,18,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T17:00:00,9.4,5.7,3.8,67.94,0,0,,0,0,49.7,31,269,995,47.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T18:00:00,9.4,6,2.8,63.46,0,0,,0,0,40.9,27.7,269,997.5,47.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T19:00:00,8.9,5.8,1.6,60.42,0,0,,0,0,42.4,22.2,269,999.6,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T20:00:00,7.9,4.4,1.1,62.24,0,0,,0,0,37,23.8,269,1001.1,2.1,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T21:00:00,7.2,3.2,-0.7,57.25,0,0,,0,0,41.1,27.2,269,1002.5,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T22:00:00,6.7,2.9,-0.7,59.12,0,0,,0,0,35.5,23.5,270,1003.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-18T23:00:00,6.2,2.8,-1.2,59.17,0,0,,0,0,37.1,18.1,269,1004.1,47.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T00:00:00,6.1,2.5,-1.2,59.26,0,0,,0,0,38.9,20.6,270,1004.6,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T01:00:00,5.7,2.5,-1.2,61.26,0,0,,0,0,27.7,15.8,272,1004.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T02:00:00,5,1.1,-0.2,69.13,0,0,,0,0,34.9,20.2,259,1005.4,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T03:00:00,5,1,-0.8,66.48,0,0,,0,0,29.5,20.2,269,1005.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T04:00:00,4.3,0,-1.7,64.84,0,0,,0,0,31.3,21.8,270,1006.3,2.7,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T05:00:00,3.9,0.4,-1.7,66.92,0,0,,0,0,33.5,14.5,260,1007.6,28.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T06:00:00,3.9,0.5,-1.7,66.96,0,0,,0,0,31.3,14.3,260,1009.1,27.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T07:00:00,3.9,-0.4,-1.7,67.1,0,0,,0,0,35.3,20.1,250,1010.7,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T08:00:00,3.4,-1,-1.7,69.51,0,0,,0,0,76.2,20.3,268,1011.5,48.4,16,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T09:00:00,4.4,0.5,-0.7,69.72,0,0,,0,0,29.7,18,260,1012.5,99.6,16,56,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T10:00:00,5.6,2.8,-0.7,63.75,0,0,,0,0,26,13.3,262,1013.5,50.6,16,527,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-19T11:00:00,6.1,4.4,-2.9,52.26,0,0,,0,0,33.8,8.5,278,1014.4,89.1,16,461,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
